lnSa,lnSaRatio,lnDs,lnSDR1,lnSDR2,lnSDR3,lnSDR4,lnSDR5,lnSDR6,lnSDR7,lnSDR8,lnSDR9,lnSDR10,lnSDR11,lnSDR12,lnPFA1,lnPFA2,lnPFA3,lnPFA4,lnPFA5,lnPFA6,lnPFA7,lnPFA8,lnPFA9,lnPFA10,lnPFA11,lnPFA12
-1.203972804,0.036576875,1.549687908,-2.940818043,-2.928933808,-3.160656446,-3.971093835,-4.478625645,-4.88706106,-4.964937048,-5.070058919,-5.343546977,-5.615499656,-5.910935804,-6.459556405,-0.886607467,-1.03508681,-1.258556721,-1.317781618,-1.429060745,-1.189624029,-1.195094094,-1.499602576,-1.514919173,-1.481666082,-1.355364049,-1.223228056
-1.171182982,0.036576875,1.549687908,-2.533753256,-2.59180034,-3.04680454,-3.989962926,-4.517974659,-4.954286625,-5.02643851,-5.089452878,-5.348714221,-5.582501564,-5.899060404,-6.451679443,-0.856565397,-0.991435242,-1.206713326,-1.249344832,-1.4235539,-1.190637272,-1.160338917,-1.500266486,-1.540615652,-1.518410395,-1.313042937,-1.215809833
-2.302585093,-0.000519682,2.109000344,-5.417328406,-5.301323882,-5.555237477,-5.7080104,-5.760841835,-5.772772489,-5.68841319,-5.69551078,-5.88112246,-6.19517809,-6.467914509,-6.889768024,-1.900932825,-1.911493707,-1.947344223,-1.951291868,-2.045706733,-2.019976082,-2.185906587,-2.100641636,-1.843263805,-1.881187838,-1.899469282,-1.760068077
-1.609437912,-0.000519682,2.109000344,-4.578723016,-4.301125219,-4.248608248,-4.331554077,-4.545873504,-4.808902118,-4.865854662,-4.949853038,-5.191973734,-5.577756175,-5.937559865,-6.448307164,-1.202480352,-1.25524338,-1.292421486,-1.272373851,-1.346635436,-1.341164021,-1.45674795,-1.62406785,-1.6085577,-1.563568849,-1.517775687,-1.262549106
-1.203972804,-0.000519682,2.109000344,-2.676516651,-2.743197701,-3.075912491,-3.566491924,-4.086697873,-4.554134925,-4.781542276,-4.826914716,-4.983557723,-5.394453888,-5.903439018,-6.445361783,-0.825233656,-0.92270859,-0.963930626,-0.982796135,-1.056243704,-0.98293455,-1.040834625,-1.540550374,-1.611614585,-1.34861888,-1.454355264,-1.177721089
-2.302585093,-0.06235381,2.751109691,-5.586234133,-5.464759275,-5.513105918,-5.607462805,-5.726034219,-5.817067641,-5.799743967,-5.85221056,-5.941334329,-6.120653382,-6.378092199,-6.808616076,-2.360270182,-2.233238319,-2.144946221,-2.112891998,-2.148201337,-2.076726766,-1.953041446,-1.919109096,-2.053915676,-2.06453328,-1.86385572,-1.688520082
-1.609437912,-0.06235381,2.751109691,-4.969662751,-4.537679776,-4.502568472,-4.550975604,-4.630252124,-4.771797544,-4.842055221,-4.993537793,-5.289472597,-5.586786415,-5.961878561,-6.460137862,-1.661593094,-1.710004045,-1.542896977,-1.540826018,-1.66218266,-1.607304734,-1.689121536,-1.447753247,-1.509297291,-1.677343573,-1.591855753,-1.319117522
-1.203972804,-0.06235381,2.751109691,-3.582068391,-3.555489071,-3.760955646,-4.106208663,-4.600939149,-5.14910285,-5.079610844,-4.915654259,-4.943747036,-5.188568295,-5.724204594,-6.457820437,-1.36087353,-1.448650408,-1.355036653,-1.326458022,-1.439064775,-1.507904058,-1.531486926,-1.425707956,-1.539123802,-1.493415323,-1.398273623,-1.287191144
-1.171182982,-0.06235381,2.751109691,-3.395538424,-3.40845163,-3.646138023,-4.058477543,-4.666302249,-5.189326648,-5.064058223,-4.89669965,-4.943308009,-5.13662718,-5.641035871,-6.389372284,-1.320164256,-1.398255799,-1.366418607,-1.323515352,-1.437044174,-1.493850151,-1.494308256,-1.427033263,-1.506448503,-1.518931936,-1.349776879,-1.262118954
-1.139434283,-0.06235381,2.751109691,-3.267034563,-3.227074341,-3.497657623,-4.024665526,-4.744977229,-5.228836081,-5.063216786,-4.890260952,-4.957951292,-5.087471523,-5.585826121,-6.327743202,-1.293875032,-1.365955595,-1.36090484,-1.313119965,-1.431318819,-1.489033777,-1.49842441,-1.393454877,-1.47193746,-1.533024998,-1.306861485,-1.241381468
-2.302585093,0.026059306,3.360722549,-5.435221297,-5.304731896,-5.490032505,-5.582647729,-5.652897364,-5.764947492,-5.815506528,-5.916245764,-6.046757408,-6.249862289,-6.5303262,-6.97319554,-2.581075314,-2.419808844,-2.392862379,-2.315068801,-2.234449708,-2.253336234,-2.255654056,-2.193081652,-2.075592965,-2.061824014,-2.030669633,-1.917419602
-1.609437912,0.026059306,3.360722549,-4.18743401,-4.033439509,-4.183431546,-4.525324421,-5.064354159,-5.609003345,-5.653527669,-5.519877173,-5.553147683,-5.757452275,-6.067693536,-6.55721109,-2.030511776,-1.920110384,-1.836812107,-1.694160464,-1.593126451,-1.589171986,-1.764803611,-2.021349555,-1.844493298,-1.715359752,-1.60959721,-1.38184945
-1.560647748,0.026059306,3.360722549,-4.013657139,-3.926395801,-4.124344082,-4.491091782,-5.065633866,-5.639051472,-5.61263093,-5.442672843,-5.499674965,-5.726807528,-6.045249364,-6.539002566,-1.962290663,-1.909741826,-1.809934515,-1.67073349,-1.56280347,-1.544852046,-1.711808569,-2.02483956,-1.822383701,-1.694742755,-1.58012431,-1.363329824
-1.514127733,0.026059306,3.360722549,-3.833734143,-3.79072615,-4.033433864,-4.441318145,-5.044402544,-5.651529741,-5.539507787,-5.379325707,-5.457948704,-5.702503293,-6.024095183,-6.524985779,-1.904139296,-1.880710428,-1.783902306,-1.648480865,-1.532914629,-1.503671886,-1.660976605,-2.014539841,-1.780039756,-1.662937866,-1.573592384,-1.352868103
-1.46967597,0.026059306,3.360722549,-3.689563688,-3.671346066,-3.93550148,-4.361322453,-4.966468659,-5.616205758,-5.473964447,-5.324772231,-5.42909826,-5.685101064,-6.005571585,-6.514261543,-1.840254571,-1.844111682,-1.757636603,-1.626570368,-1.507558977,-1.466582889,-1.612246829,-1.962875054,-1.756363824,-1.670821613,-1.558244401,-1.344616166
-1.427116356,0.026059306,3.360722549,-3.549632427,-3.549145338,-3.816903753,-4.261842927,-4.869974625,-5.553199294,-5.425323807,-5.278753984,-5.40855643,-5.674990957,-5.989310868,-6.502516863,-1.804304022,-1.797222693,-1.73339234,-1.604776429,-1.48287144,-1.431096683,-1.565216574,-1.921544312,-1.722487122,-1.65938259,-1.532547619,-1.334246108
-1.386294361,0.026059306,3.360722549,-3.435071692,-3.431073254,-3.67831545,-4.178074058,-4.790444899,-5.521871002,-5.379199927,-5.237353979,-5.389880177,-5.666414438,-5.978015394,-6.49267653,-1.798065243,-1.750149346,-1.711287947,-1.584017838,-1.462586534,-1.398812689,-1.518530999,-1.872544875,-1.699726532,-1.661050237,-1.521772667,-1.323778086
-1.347073648,0.026059306,3.360722549,-3.27270127,-3.239407668,-3.506377914,-4.105650231,-4.747164719,-5.505011947,-5.343344022,-5.202280178,-5.373452635,-5.659189679,-5.972164007,-6.48562973,-1.764298507,-1.70348678,-1.680205587,-1.565167016,-1.444964405,-1.367023079,-1.474549146,-1.817674354,-1.690699097,-1.662972021,-1.510461367,-1.311878597
-2.302585093,0.023301056,3.886500048,-5.573217477,-5.389691702,-5.411248691,-5.542669233,-5.684850815,-5.74695097,-5.72691191,-5.713832811,-5.764478787,-5.867701207,-6.093479554,-6.604404111,-1.967834838,-1.863650309,-1.726759224,-1.768716972,-1.963005988,-1.918620296,-1.785155062,-1.754281054,-1.894077053,-1.890883751,-1.541229948,-1.356585197
-1.609437912,0.023301056,3.886500048,-4.847697902,-4.475274143,-4.576757672,-4.821490816,-5.035296395,-5.029183758,-4.606407952,-4.533826746,-4.824509732,-5.283641585,-5.898495287,-6.52706112,-1.264519191,-1.336688062,-1.366465326,-1.478191569,-1.599000473,-1.475168317,-1.356343865,-1.326858191,-1.56725057,-1.414824943,-1.465060667,-1.219178917
-1.203972804,0.023301056,3.886500048,-3.923705986,-3.767515818,-3.961817424,-4.246894524,-4.528977959,-4.708252188,-4.599953815,-4.580340997,-4.731845138,-5.031659257,-5.557406799,-6.359888238,-0.815819774,-1.053373024,-1.153051243,-1.140211585,-1.424706241,-1.397745326,-1.135419755,-1.317356053,-1.26016272,-1.353961821,-1.3056183,-1.12067995
-1.171182982,0.023301056,3.886500048,-3.235879573,-3.171517638,-3.613248927,-4.212108348,-4.499990687,-4.673680317,-4.576709073,-4.576223221,-4.726157726,-5.02008581,-5.548526406,-6.357889728,-0.782124182,-1.029770685,-1.112444893,-1.126287785,-1.225289656,-1.396461387,-1.117935311,-1.285681697,-1.279936674,-1.401999536,-1.29291206,-1.115269285
-1.139434283,0.023301056,3.886500048,-3.764120376,-3.563781019,-3.876791006,-4.181020723,-4.478934089,-4.645970306,-4.558630171,-4.575960959,-4.72592413,-5.008980165,-5.529959428,-6.349391703,-0.759379962,-1.020903305,-1.067440437,-1.125824585,-1.268876295,-1.41336774,-1.101545881,-1.25694419,-1.295661817,-1.404816567,-1.274882265,-1.101647193
-2.302585093,0.115072813,4.368814741,-5.380684273,-5.233537625,-5.460278804,-5.695257912,-5.810831081,-5.922322887,-5.998005895,-6.091912704,-6.158402638,-6.327245023,-6.606037174,-7.043981729,-2.449941591,-2.434367171,-2.306423059,-2.21193363,-2.208066354,-2.158015067,-2.073174763,-2.086509195,-2.205574024,-2.21748675,-2.0903582,-1.938080482
-1.609437912,0.115072813,4.368814741,-4.057626979,-3.883338372,-4.096198279,-4.538717872,-5.090289077,-5.591459652,-5.609123416,-5.606735622,-5.735220512,-5.968502211,-6.235652997,-6.669289712,-2.061650984,-1.905513916,-1.824757966,-1.903711635,-1.897928392,-1.961927669,-1.908169325,-1.947208062,-1.873541059,-1.862880813,-1.758777171,-1.548874845
-1.560647748,0.115072813,4.368814741,-3.808370448,-3.699321786,-3.950322143,-4.444702359,-5.084543978,-5.604853396,-5.564198809,-5.568659974,-5.710390258,-5.948631137,-6.211318515,-6.64791728,-1.92855604,-1.813881147,-1.867550283,-1.861132036,-1.856288461,-1.951685666,-1.890616101,-1.934542992,-1.824685693,-1.852110138,-1.729930036,-1.526206226
-1.514127733,0.115072813,4.368814741,-3.564851072,-3.435139969,-3.71180423,-4.260588066,-5.008716636,-5.577510241,-5.52510505,-5.53018133,-5.685230629,-5.928568624,-6.190974583,-6.630744948,-1.866066133,-1.729529849,-1.834675079,-1.827221597,-1.820701072,-1.913453988,-1.930119909,-1.869839459,-1.77181364,-1.853724147,-1.701325185,-1.508024572
-2.302585093,0.209766668,1.020650747,-5.670239387,-5.565705429,-5.647619556,-5.698031046,-5.712221987,-5.701559946,-5.48268742,-5.319984411,-5.442266262,-5.767757954,-6.108546828,-6.575764498,-1.829912472,-1.944986722,-1.906250723,-1.830240257,-1.803217244,-1.90512918,-2.037336147,-2.016538001,-1.825807323,-1.726721364,-1.646348836,-1.42500988
-1.609437912,0.209766668,1.020650747,-4.716483943,-4.337060917,-4.268933691,-4.300616247,-4.474317378,-4.693778474,-4.716115155,-4.733558257,-4.936825045,-5.367073837,-5.886866722,-6.430893967,-1.1842599,-1.284923143,-1.188101834,-1.369416108,-1.280048457,-1.330721711,-1.460750012,-1.365265537,-1.417051064,-1.462258975,-1.517897397,-1.255297906
-1.203972804,0.209766668,1.020650747,-4.350465954,-4.07227979,-4.019090533,-4.029354893,-4.137675953,-4.312806589,-4.447184014,-4.471435064,-4.716893121,-5.275263169,-5.916449843,-6.451964678,-0.725046612,-0.884177881,-0.97223639,-1.022875052,-1.072544762,-1.065408985,-1.17475688,-1.215600184,-1.086279945,-1.253246119,-1.447569286,-1.218390319
-0.916290732,0.209766668,1.020650747,-4.140820007,-4.026945761,-4.070227725,-4.127055788,-4.170586502,-4.200678885,-4.17525965,-4.277291915,-4.629025474,-5.333969415,-6.018301457,-6.377074088,-0.509643554,-0.587465038,-0.669573316,-0.730317472,-0.953809192,-1.010725227,-1.205778804,-1.293714472,-1.159215542,-1.130201589,-1.562004101,-1.083268298
-0.693147181,0.209766668,1.020650747,-3.47240771,-3.424673809,-3.517221216,-3.64771064,-3.74294712,-3.896144735,-4.105043593,-4.485637571,-4.648224879,-4.942228794,-5.718023397,-6.433037778,-0.221219089,-0.329616228,-0.4145035,-0.555154761,-0.815925188,-0.70287578,-0.837833165,-1.07964033,-0.9470891,-1.138528194,-1.351227262,-1.083038771
-0.673344553,0.209766668,1.020650747,-3.414671755,-3.359676431,-3.454098283,-3.617414973,-3.727587019,-3.895318309,-4.124974918,-4.523977371,-4.645478771,-4.925777735,-5.686957806,-6.427127041,-0.198286708,-0.280912326,-0.405099984,-0.504058449,-0.70736852,-0.705536484,-0.857242684,-1.029045638,-0.945901207,-1.157763638,-1.348479212,-1.095392924
-0.653926467,0.209766668,1.020650747,-3.354904619,-3.295257534,-3.392964366,-3.593056678,-3.718860425,-3.902166738,-4.153776146,-4.56235977,-4.642914629,-4.90981939,-5.657678773,-6.417324218,-0.198555176,-0.269134606,-0.370170716,-0.481291129,-0.781150785,-0.654394769,-0.868135936,-1.005989901,-0.935477777,-1.173365979,-1.320319421,-1.104832058
-0.634878272,0.209766668,1.020650747,-3.287229615,-3.231793905,-3.338597301,-3.577635082,-3.718003471,-3.918005867,-4.190131055,-4.578703538,-4.640176831,-4.894141089,-5.631468325,-6.408909123,-0.173268641,-0.251787401,-0.37743885,-0.533647309,-0.773352641,-0.715736593,-0.87788346,-0.999065845,-0.932544883,-1.16462094,-1.30485403,-1.114724299
-0.616186139,0.209766668,1.020650747,-3.217272112,-3.168522597,-3.288603788,-3.567919249,-3.72394306,-3.941240716,-4.233179135,-4.578430889,-4.638305135,-4.879613611,-5.606907157,-6.399480907,-0.162403148,-0.250978155,-0.364359703,-0.561083453,-0.769582486,-0.669492371,-0.746282436,-0.962288567,-0.918838653,-1.206237303,-1.289605369,-1.113091116
-0.597837001,0.209766668,1.020650747,-3.147048308,-3.106194671,-3.242569312,-3.562729739,-3.735195681,-3.973605899,-4.281435876,-4.578615893,-4.636379159,-4.865327887,-5.585066541,-6.390617618,-0.145233892,-0.24942145,-0.352174781,-0.547038519,-0.723320728,-0.623208543,-0.871529344,-1.006974877,-0.915869945,-1.105160488,-1.282856439,-1.105856804
-0.579818495,0.209766668,1.020650747,-3.076885931,-3.044088832,-3.198661518,-3.562571085,-3.7526119,-4.016162045,-4.33370134,-4.58028247,-4.635286153,-4.852226123,-5.564240556,-6.380892934,-0.127709766,-0.221985196,-0.366326582,-0.489057881,-0.750848728,-0.668415402,-0.824418209,-1.007400345,-0.932011955,-1.153059448,-1.269447618,-1.099669568
-0.562118918,0.209766668,1.020650747,-3.00460956,-2.979711297,-3.159119815,-3.572202808,-3.784809026,-4.077788375,-4.395695631,-4.582293856,-4.634361126,-4.840076397,-5.546773598,-6.372121927,-0.117008277,-0.210973668,-0.350298014,-0.517282582,-0.704220961,-0.6216207,-0.772449421,-0.921223885,-0.894628587,-1.172177702,-1.264289912,-1.097036219
-0.544727175,0.209766668,1.020650747,-2.930019442,-2.913363658,-3.120076285,-3.593042141,-3.836910895,-4.155420286,-4.441691717,-4.586211052,-4.633860855,-4.829408086,-5.530410849,-6.362603594,-0.086085056,-0.223396108,-0.333093852,-0.433743883,-0.729269668,-0.662681033,-0.790128271,-0.92072297,-0.881935601,-1.146011812,-1.251234741,-1.091095929
-0.527632742,0.209766668,1.020650747,-2.85580165,-2.842472276,-3.068812774,-3.653203478,-3.93318025,-4.242570826,-4.480098224,-4.594744721,-4.635140853,-4.822856157,-5.515719929,-6.353939134,-0.070990092,-0.204368566,-0.348997385,-0.472154607,-0.680899261,-0.612762651,-0.688991105,-0.885464134,-0.890221942,-1.165692238,-1.244963883,-1.085566443
-2.302585093,0.170634989,1.642872689,-5.365979695,-5.295427546,-5.563340763,-5.769662695,-5.800702049,-5.769070076,-5.425791712,-5.271848771,-5.321645361,-5.595355067,-6.038434569,-6.580251712,-1.763781568,-1.628676442,-1.545287968,-1.459358113,-1.423916352,-1.650088604,-1.644508328,-1.722838082,-1.806339211,-1.636607624,-1.571358446,-1.375006842
-1.609437912,0.170634989,1.642872689,-4.420243692,-4.184481546,-4.279773341,-4.567546902,-4.92550218,-5.325838626,-5.481668253,-4.983338758,-4.804520309,-4.931392137,-5.357292724,-6.148651833,-1.37918784,-1.384596763,-1.353610819,-1.127030949,-1.110823293,-1.228894441,-1.408218521,-1.179749873,-1.285026122,-1.366630893,-1.281969348,-1.101016107
-1.203972804,0.170634989,1.642872689,-4.046251784,-3.80105872,-3.807190129,-3.990022385,-4.265602744,-4.667584033,-5.057626278,-4.682936071,-4.581922519,-4.748888143,-5.346455643,-6.172871322,-0.896899542,-0.995134663,-1.1501428,-1.252085912,-0.8891816,-0.920761993,-1.160347182,-1.352938242,-1.337634941,-1.355716672,-1.376534326,-1.101717338
-0.916290732,0.170634989,1.642872689,-4.112298779,-3.852038588,-3.741242794,-3.796402306,-3.996046124,-4.235470434,-4.439926971,-4.467375395,-4.529580455,-4.789641251,-5.425562275,-6.170294606,-0.598138428,-0.578829233,-0.776275452,-0.955531646,-0.923406119,-0.721874989,-1.133599551,-0.950312859,-1.28294052,-1.255343347,-1.213375414,-1.042280426
-0.693147181,0.170634989,1.642872689,-3.595596783,-3.508299413,-3.66220247,-3.855562335,-4.042456345,-4.257101167,-4.392182027,-4.442490269,-4.551572549,-4.891193635,-5.402463065,-6.081599342,-0.342767587,-0.386943067,-0.620945787,-0.819521796,-0.866995029,-0.727118397,-1.028639842,-0.895084901,-1.148083338,-1.136500556,-1.293780582,-0.906682801
-0.673344553,0.170634989,1.642872689,-3.554593346,-3.471142492,-3.633221499,-3.8644574,-4.054560546,-4.271229723,-4.40642589,-4.445000514,-4.552701083,-4.889541744,-5.389209719,-6.057655633,-0.325974821,-0.384783028,-0.620391734,-0.860905522,-0.873481592,-0.729436169,-0.997196606,-0.940486836,-1.143505625,-1.140098191,-1.286647105,-0.893925511
-0.653926467,0.170634989,1.642872689,-3.521996461,-3.442025626,-3.611877673,-3.866251679,-4.064830421,-4.285379168,-4.413170613,-4.441963493,-4.552340572,-4.887474743,-5.380938395,-6.042981024,-0.293257458,-0.389146,-0.610413697,-0.81086029,-0.865043087,-0.729339488,-0.966623461,-0.976690371,-1.130546481,-1.135145708,-1.31510551,-0.881960627
-0.634878272,0.170634989,1.642872689,-3.488063315,-3.411769066,-3.569313121,-3.870526039,-4.076066626,-4.299621182,-4.415302175,-4.438182257,-4.550435819,-4.884195173,-5.377551068,-6.035558555,-0.27109248,-0.378209785,-0.613920059,-0.826564619,-0.848963755,-0.727777771,-0.967822607,-0.89479968,-1.125752729,-1.135242422,-1.307177309,-0.867032011
-0.616186139,0.170634989,1.642872689,-3.45526927,-3.369736506,-3.53458707,-3.868077893,-4.084604154,-4.312164808,-4.416278593,-4.434238245,-4.547845119,-4.878503693,-5.365485475,-6.026656586,-0.251810722,-0.377986757,-0.615572402,-0.770891744,-0.834892181,-0.728824013,-0.973977187,-0.911820035,-1.120409912,-1.134710607,-1.304109429,-0.850896662
-0.597837001,0.170634989,1.642872689,-3.397527125,-3.312645442,-3.487935705,-3.865440037,-4.093353054,-4.324799779,-4.417537757,-4.430074674,-4.544169164,-4.871279956,-5.349766463,-6.012063251,-0.210810566,-0.362806107,-0.567084036,-0.784334817,-0.819809849,-0.733569963,-0.974478059,-0.906753348,-1.118291846,-1.137962305,-1.289680613,-0.84048867
-0.579818495,0.170634989,1.642872689,-3.336303299,-3.263292815,-3.455218604,-3.86003795,-4.098635756,-4.334204558,-4.420376687,-4.426438398,-4.539157752,-4.861526733,-5.33439646,-6.002788421,-0.187085021,-0.340857388,-0.57284064,-0.81582563,-0.810930217,-0.730344353,-0.890398595,-0.894666605,-1.114613758,-1.139903831,-1.287012892,-0.838150495
-0.562118918,0.170634989,1.642872689,-3.271317146,-3.21158745,-3.422817419,-3.856820113,-4.107265682,-4.347261989,-4.422248809,-4.422157202,-4.533389205,-4.851749983,-5.322278147,-5.988931757,-0.159804638,-0.327551256,-0.584115091,-0.766417139,-0.788691007,-0.745255976,-0.893906516,-0.90445993,-1.116004303,-1.142798846,-1.295851082,-0.833252097
-0.544727175,0.170634989,1.642872689,-3.201099759,-3.156800491,-3.387093313,-3.842343037,-4.116743557,-4.361518374,-4.423182018,-4.418010353,-4.528209145,-4.842244065,-5.304955349,-5.973864343,-0.131761398,-0.316194888,-0.566193968,-0.733715603,-0.774015145,-0.749379107,-0.840800839,-0.902203682,-1.118038297,-1.144123451,-1.294659312,-0.833389165
-0.527632742,0.170634989,1.642872689,-3.101532886,-3.067385108,-3.320667716,-3.818737601,-4.124764595,-4.374201332,-4.427459242,-4.414103645,-4.521251921,-4.829881215,-5.291544355,-5.962449582,-0.102595916,-0.327321279,-0.574633455,-0.795599615,-0.756042572,-0.759601374,-0.889786758,-0.874766575,-1.114203285,-1.143424361,-1.296731637,-0.833860107
-2.302585093,0.196661231,2.138889,-5.664543492,-5.528279109,-5.606615837,-5.633040733,-5.750811191,-5.801955549,-5.556847192,-5.442594286,-5.605606405,-5.872793017,-6.140256942,-6.556091872,-1.784857159,-1.680514206,-1.729776661,-1.797843204,-1.759148624,-1.798254484,-1.733731018,-1.506293135,-1.416082528,-1.776871623,-1.67267813,-1.343831444
-1.609437912,0.196661231,2.138889,-4.37088889,-4.252297461,-4.483970771,-4.782457635,-5.161073374,-5.436931368,-5.26781726,-4.907451646,-4.875714617,-5.085861122,-5.456743506,-6.227627484,-1.29712956,-1.217077375,-1.179446557,-1.155507471,-1.301193641,-1.201127852,-1.17801547,-1.369945952,-1.217969989,-1.362844964,-1.241040954,-1.079083934
-1.203972804,0.196661231,2.138889,-3.738368062,-3.68495118,-3.852575547,-4.167683292,-4.587497276,-4.932756619,-4.735076158,-4.563212836,-4.498515508,-4.614745887,-5.062633574,-5.885725303,-0.763889833,-0.897547518,-1.013026429,-0.930684162,-1.028313871,-1.134001965,-1.02498062,-1.212513012,-1.128711098,-0.988765349,-1.082763411,-0.752468909
-0.916290732,0.196661231,2.138889,-3.643412902,-3.606842429,-3.79802044,-4.099883876,-4.337979128,-4.463132574,-4.449432195,-4.390679967,-4.430595223,-4.692969146,-5.082441763,-5.95227845,-0.551394046,-0.552514025,-0.820162682,-0.886092178,-0.810842809,-0.871399329,-0.933361276,-1.102325468,-1.127486709,-0.941435888,-1.023948916,-0.841347371
-0.693147181,0.196661231,2.138889,-3.552333111,-3.453488015,-3.545319516,-3.74162222,-4.016367371,-4.312985764,-4.398953082,-4.405639231,-4.420667676,-4.653445932,-5.003079412,-5.893021099,-0.336779458,-0.377102697,-0.66963403,-0.667420365,-0.69945035,-0.786760795,-0.875114487,-1.095602062,-1.100595605,-0.89663285,-1.194076326,-0.935048838
